building_source_id,building_id,source_key,relationship
CHI-POSTFIRE-CHI1875-029-S01,CHI-POSTFIRE-CHI1875-029,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1875-030-S01,CHI-POSTFIRE-CHI1875-030,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1875-031-S01,CHI-POSTFIRE-CHI1875-031,CITY_BURLING_ROWS,supports_record
CHI-POSTFIRE-CHI1875-031-S02,CHI-POSTFIRE-CHI1875-031,DRIEHAUS_BURLING,supports_record
CHI-POSTFIRE-CHI1875-032-S01,CHI-POSTFIRE-CHI1875-032,CITY_FREMONT_ROWS,supports_record
CHI-POSTFIRE-CHI1875-032-S02,CHI-POSTFIRE-CHI1875-032,DRIEHAUS_BURLING,supports_record
CHI-POSTFIRE-CHI1875-033-S01,CHI-POSTFIRE-CHI1875-033,CITY_LINCOLN_ROWS,supports_record
CHI-POSTFIRE-CHI1875-034-S01,CHI-POSTFIRE-CHI1875-034,CITY_DUPONT,supports_record
CHI-POSTFIRE-CHI1875-035-S01,CHI-POSTFIRE-CHI1875-035,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1875-036-S01,CHI-POSTFIRE-CHI1875-036,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1875-037-S01,CHI-POSTFIRE-CHI1875-037,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1875-038-S01,CHI-POSTFIRE-CHI1875-038,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-001-S01,CHI-POSTFIRE-CHI1876-001,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-002-S01,CHI-POSTFIRE-CHI1876-002,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-003-S01,CHI-POSTFIRE-CHI1876-003,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-004-S01,CHI-POSTFIRE-CHI1876-004,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-005-S01,CHI-POSTFIRE-CHI1876-005,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-006-S01,CHI-POSTFIRE-CHI1876-006,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-007-S01,CHI-POSTFIRE-CHI1876-007,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-008-S01,CHI-POSTFIRE-CHI1876-008,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-009-S01,CHI-POSTFIRE-CHI1876-009,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-010-S01,CHI-POSTFIRE-CHI1876-010,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-011-S01,CHI-POSTFIRE-CHI1876-011,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-011-S02,CHI-POSTFIRE-CHI1876-011,CPL_CITYWIDE,supports_record
CHI-POSTFIRE-CHI1876-011-S03,CHI-POSTFIRE-CHI1876-011,NEWBERRY_CHURCH_GUIDE,supports_record
CHI-POSTFIRE-CHI1876-012-S01,CHI-POSTFIRE-CHI1876-012,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-013-S01,CHI-POSTFIRE-CHI1876-013,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-013-S02,CHI-POSTFIRE-CHI1876-013,FLPS_SINAI_1876,supports_record
CHI-POSTFIRE-CHI1876-014-S01,CHI-POSTFIRE-CHI1876-014,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-015-S01,CHI-POSTFIRE-CHI1876-015,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-016-S01,CHI-POSTFIRE-CHI1876-016,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-017-S01,CHI-POSTFIRE-CHI1876-017,CITY_DUPONT,supports_record
CHI-POSTFIRE-CHI1876-017-S02,CHI-POSTFIRE-CHI1876-017,CITY_LANDMARKS_API,supports_record
CHI-POSTFIRE-CHI1876-018-S01,CHI-POSTFIRE-CHI1876-018,UMN_PULLMAN,supports_record
CHI-POSTFIRE-CHI1876-018-S02,CHI-POSTFIRE-CHI1876-018,AIC_ARCH_INDEX,supports_record
CHI-POSTFIRE-CHI1876-018-S03,CHI-POSTFIRE-CHI1876-018,NPS_PRAIRIE,supports_record
CHI-POSTFIRE-CHI1876-019-S01,CHI-POSTFIRE-CHI1876-019,NPS_WALLER,supports_record
CHI-POSTFIRE-CHI1876-020-S01,CHI-POSTFIRE-CHI1876-020,CHICAGOLOGY_CLUB,supports_record
CHI-POSTFIRE-CHI1876-021-S01,CHI-POSTFIRE-CHI1876-021,OLD_MONROE,supports_record
CHI-POSTFIRE-CHI1876-021-S02,CHI-POSTFIRE-CHI1876-021,HAYES_MOODY,supports_record
CHI-POSTFIRE-CHI1876-022-S01,CHI-POSTFIRE-CHI1876-022,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-023-S01,CHI-POSTFIRE-CHI1876-023,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-024-S01,CHI-POSTFIRE-CHI1876-024,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-025-S01,CHI-POSTFIRE-CHI1876-025,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-026-S01,CHI-POSTFIRE-CHI1876-026,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-027-S01,CHI-POSTFIRE-CHI1876-027,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1876-028-S01,CHI-POSTFIRE-CHI1876-028,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-001-S01,CHI-POSTFIRE-CHI1877-001,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-002-S01,CHI-POSTFIRE-CHI1877-002,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-003-S01,CHI-POSTFIRE-CHI1877-003,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-004-S01,CHI-POSTFIRE-CHI1877-004,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-005-S01,CHI-POSTFIRE-CHI1877-005,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-006-S01,CHI-POSTFIRE-CHI1877-006,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-007-S01,CHI-POSTFIRE-CHI1877-007,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-008-S01,CHI-POSTFIRE-CHI1877-008,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-009-S01,CHI-POSTFIRE-CHI1877-009,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-010-S01,CHI-POSTFIRE-CHI1877-010,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-011-S01,CHI-POSTFIRE-CHI1877-011,STSTANS_HISTORY,supports_record
CHI-POSTFIRE-CHI1877-012-S01,CHI-POSTFIRE-CHI1877-012,POSTCARD_COLUMBKILLE,supports_record
CHI-POSTFIRE-CHI1877-013-S01,CHI-POSTFIRE-CHI1877-013,CHICAGOLOGY_CCH,supports_record
CHI-POSTFIRE-CHI1877-013-S02,CHI-POSTFIRE-CHI1877-013,DREXEL_WMHC,supports_record
CHI-POSTFIRE-CHI1877-013-S03,CHI-POSTFIRE-CHI1877-013,ENCYC_CHI_WMHC,supports_record
CHI-POSTFIRE-CHI1877-014-S01,CHI-POSTFIRE-CHI1877-014,CHICAGOLOGY_CHS,supports_record
CHI-POSTFIRE-CHI1877-014-S02,CHI-POSTFIRE-CHI1877-014,CHS_1906,supports_record
CHI-POSTFIRE-CHI1877-015-S01,CHI-POSTFIRE-CHI1877-015,CITY_LANDMARKS_DATA,supports_record
CHI-POSTFIRE-CHI1877-015-S02,CHI-POSTFIRE-CHI1877-015,CITY_HBA,supports_record
CHI-POSTFIRE-CHI1877-015-S03,CHI-POSTFIRE-CHI1877-015,CHICAGOLOGY_HBA,supports_record
CHI-POSTFIRE-CHI1877-016-S01,CHI-POSTFIRE-CHI1877-016,CITY_LANDMARKS_DATA,supports_record
CHI-POSTFIRE-CHI1877-016-S02,CHI-POSTFIRE-CHI1877-016,PRES_CHI_ERIE,supports_record
CHI-POSTFIRE-CHI1877-017-S01,CHI-POSTFIRE-CHI1877-017,CHICAGOLOGY_SMITH,supports_record
CHI-POSTFIRE-CHI1877-018-S01,CHI-POSTFIRE-CHI1877-018,CHICAGOLOGY_BRUNSWICK,supports_record
CHI-POSTFIRE-CHI1877-019-S01,CHI-POSTFIRE-CHI1877-019,CHICAGOLOGY_HBA,supports_record
CHI-POSTFIRE-CHI1877-020-S01,CHI-POSTFIRE-CHI1877-020,CHICAGOLOGY_HBA,supports_record
CHI-POSTFIRE-CHI1877-021-S01,CHI-POSTFIRE-CHI1877-021,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-022-S01,CHI-POSTFIRE-CHI1877-022,CHICAGOLOGY_EXPO,supports_record
CHI-POSTFIRE-CHI1877-023-S01,CHI-POSTFIRE-CHI1877-023,CHICAGOLOGY_WATER,supports_record
CHI-POSTFIRE-CHI1877-024-S01,CHI-POSTFIRE-CHI1877-024,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-025-S01,CHI-POSTFIRE-CHI1877-025,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-026-S01,CHI-POSTFIRE-CHI1877-026,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1877-026-S02,CHI-POSTFIRE-CHI1877-026,CHICAGOLOGY_GOVT,supports_record
CHI-POSTFIRE-CHI1878-001-S01,CHI-POSTFIRE-CHI1878-001,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-001-S02,CHI-POSTFIRE-CHI1878-001,ICSJ_PARISH_HISTORY,supports_record
CHI-POSTFIRE-CHI1878-002-S01,CHI-POSTFIRE-CHI1878-002,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-003-S01,CHI-POSTFIRE-CHI1878-003,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-004-S01,CHI-POSTFIRE-CHI1878-004,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-005-S01,CHI-POSTFIRE-CHI1878-005,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-005-S02,CHI-POSTFIRE-CHI1878-005,MAP_1878_EDSALL,supports_record
CHI-POSTFIRE-CHI1878-006-S01,CHI-POSTFIRE-CHI1878-006,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-007-S01,CHI-POSTFIRE-CHI1878-007,CONGRESSIONAL_RECORD_1878,supports_record
CHI-POSTFIRE-CHI1878-007-S02,CHI-POSTFIRE-CHI1878-007,CHICAGOLOGY_GOVT,supports_record
CHI-POSTFIRE-CHI1878-008-S01,CHI-POSTFIRE-CHI1878-008,CHICAGOLOGY_ARMORY,supports_record
CHI-POSTFIRE-CHI1878-008-S02,CHI-POSTFIRE-CHI1878-008,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-009-S01,CHI-POSTFIRE-CHI1878-009,CHICAGOLOGY_ACADEMY,supports_record
CHI-POSTFIRE-CHI1878-010-S01,CHI-POSTFIRE-CHI1878-010,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-010-S02,CHI-POSTFIRE-CHI1878-010,ARCHDICT_THOMAS,supports_record
CHI-POSTFIRE-CHI1878-011-S01,CHI-POSTFIRE-CHI1878-011,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-012-S01,CHI-POSTFIRE-CHI1878-012,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-013-S01,CHI-POSTFIRE-CHI1878-013,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-013-S02,CHI-POSTFIRE-CHI1878-013,ENCYC_CHI_GOOD_SHEPHERD,supports_record
CHI-POSTFIRE-CHI1878-014-S01,CHI-POSTFIRE-CHI1878-014,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-015-S01,CHI-POSTFIRE-CHI1878-015,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-016-S01,CHI-POSTFIRE-CHI1878-016,NPS_WASHINGTON_SQUARE,supports_record
CHI-POSTFIRE-CHI1878-016-S02,CHI-POSTFIRE-CHI1878-016,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-017-S01,CHI-POSTFIRE-CHI1878-017,NPS_WASHINGTON_SQUARE,supports_record
CHI-POSTFIRE-CHI1878-018-S01,CHI-POSTFIRE-CHI1878-018,NPS_WASHINGTON_SQUARE,supports_record
CHI-POSTFIRE-CHI1878-019-S01,CHI-POSTFIRE-CHI1878-019,OLD_MONROE_1914,supports_record
CHI-POSTFIRE-CHI1878-019-S02,CHI-POSTFIRE-CHI1878-019,AIC_CRILLY_FINDING_AID,supports_record
CHI-POSTFIRE-CHI1878-020-S01,CHI-POSTFIRE-CHI1878-020,ARCHDICT_THOMAS,supports_record
CHI-POSTFIRE-CHI1878-020-S02,CHI-POSTFIRE-CHI1878-020,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-021-S01,CHI-POSTFIRE-CHI1878-021,ARCHDICT_THOMAS,supports_record
CHI-POSTFIRE-CHI1878-022-S01,CHI-POSTFIRE-CHI1878-022,ARCHDICT_THOMAS,supports_record
CHI-POSTFIRE-CHI1878-023-S01,CHI-POSTFIRE-CHI1878-023,ARCHDICT_THOMAS,supports_record
CHI-POSTFIRE-CHI1878-024-S01,CHI-POSTFIRE-CHI1878-024,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-025-S01,CHI-POSTFIRE-CHI1878-025,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-026-S01,CHI-POSTFIRE-CHI1878-026,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-027-S01,CHI-POSTFIRE-CHI1878-027,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1878-028-S01,CHI-POSTFIRE-CHI1878-028,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-001-S01,CHI-POSTFIRE-CHI1879-001,LOC_LEITER_HABS,supports_record
CHI-POSTFIRE-CHI1879-001-S02,CHI-POSTFIRE-CHI1879-001,CITY_LEITER,supports_record
CHI-POSTFIRE-CHI1879-001-S03,CHI-POSTFIRE-CHI1879-001,CHICAGOLOGY_LEITER,supports_record
CHI-POSTFIRE-CHI1879-002-S01,CHI-POSTFIRE-CHI1879-002,CHICAGOLOGY_FIELD,supports_record
CHI-POSTFIRE-CHI1879-003-S01,CHI-POSTFIRE-CHI1879-003,CHICAGOLOGY_GOVT,supports_record
CHI-POSTFIRE-CHI1879-003-S02,CHI-POSTFIRE-CHI1879-003,GSA_FEDERAL_CENTER,supports_record
CHI-POSTFIRE-CHI1879-004-S01,CHI-POSTFIRE-CHI1879-004,PICTURESQUE_CHI,supports_record
CHI-POSTFIRE-CHI1879-004-S02,CHI-POSTFIRE-CHI1879-004,CHICAGOLOGY_CENTRAL,supports_record
CHI-POSTFIRE-CHI1879-005-S01,CHI-POSTFIRE-CHI1879-005,CHICAGOLOGY_LAFLIN,supports_record
CHI-POSTFIRE-CHI1879-006-S01,CHI-POSTFIRE-CHI1879-006,CHICAGOLOGY_MCCORMICK,supports_record
CHI-POSTFIRE-CHI1879-007-S01,CHI-POSTFIRE-CHI1879-007,DRIEHAUS_NICKERSON,supports_record
CHI-POSTFIRE-CHI1879-007-S02,CHI-POSTFIRE-CHI1879-007,CITY_NICKERSON,supports_record
CHI-POSTFIRE-CHI1879-007-S03,CHI-POSTFIRE-CHI1879-007,LOC_NICKERSON_HABS,supports_record
CHI-POSTFIRE-CHI1879-008-S01,CHI-POSTFIRE-CHI1879-008,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-008-S02,CHI-POSTFIRE-CHI1879-008,CPS_OTIS,supports_record
CHI-POSTFIRE-CHI1879-009-S01,CHI-POSTFIRE-CHI1879-009,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-009-S02,CHI-POSTFIRE-CHI1879-009,CHICAGOLOGY_CCH,supports_record
CHI-POSTFIRE-CHI1879-010-S01,CHI-POSTFIRE-CHI1879-010,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-010-S02,CHI-POSTFIRE-CHI1879-010,IL_SFM_RAYMOND,supports_record
CHI-POSTFIRE-CHI1879-011-S01,CHI-POSTFIRE-CHI1879-011,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-012-S01,CHI-POSTFIRE-CHI1879-012,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-013-S01,CHI-POSTFIRE-CHI1879-013,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-014-S01,CHI-POSTFIRE-CHI1879-014,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-015-S01,CHI-POSTFIRE-CHI1879-015,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-016-S01,CHI-POSTFIRE-CHI1879-016,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-017-S01,CHI-POSTFIRE-CHI1879-017,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-018-S01,CHI-POSTFIRE-CHI1879-018,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-019-S01,CHI-POSTFIRE-CHI1879-019,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-020-S01,CHI-POSTFIRE-CHI1879-020,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-020-S02,CHI-POSTFIRE-CHI1879-020,PARISH_NATIVITY,supports_record
CHI-POSTFIRE-CHI1879-021-S01,CHI-POSTFIRE-CHI1879-021,ANDREAS_V3,supports_record
CHI-POSTFIRE-CHI1879-022-S01,CHI-POSTFIRE-CHI1879-022,WBEZ_SIXTH,supports_record
CHI-POSTFIRE-CHI1879-022-S02,CHI-POSTFIRE-CHI1879-022,WTTW_SIXTH,supports_record
CHI-POSTFIRE-CHI1879-023-S01,CHI-POSTFIRE-CHI1879-023,CHICAGOLOGY_OLYMPIC,supports_record
CHI-POSTFIRE-CHI1879-024-S01,CHI-POSTFIRE-CHI1879-024,YMCA_HISTORY,supports_record
CHI-POSTFIRE-CHI1879-025-S01,CHI-POSTFIRE-CHI1879-025,ANDREAS_V3,supports_record
